boss_id,模式,内容,等级,目标层,Boss类型,Boss类型中文,移动类型,移动类型中文,Boss标识,QuestBoss名称,QuestBoss名称Key,图标标识,HP,护盾,防御,移速,缩放值,掉落金币,掉落魔力石,首次定位,定位样本,定位数量,自定义参数_原始,自定义参数数量,自定义参数1,自定义参数2,自定义参数3,自定义参数4,自定义参数5,自定义参数6
10160,Normal,HumanTower,10,4,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,150000,0,0,1,0,1000,0,人塔波次 | 层:4 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:4 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10170,Normal,HumanTower,20,4,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,430000,0,0,1,0,0,300,人塔波次 | 层:4 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:4 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10180,Normal,HumanTower,30,4,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,2290000,0,0,1,0,2000,0,人塔波次 | 层:4 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:4 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10190,Normal,HumanTower,40,4,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,20000,10420000,0,1,0,0,600,人塔波次 | 层:4 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:4 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10200,Normal,HumanTower,50,4,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,45220000,0,0,1,0,0,0,人塔波次 | 层:4 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:4 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10210,Normal,HumanTower,10,5,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,190000,0,0,1,0,1000,0,人塔波次 | 层:5 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:5 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10220,Normal,HumanTower,20,5,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,530000,0,0,1,0,0,300,人塔波次 | 层:5 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:5 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10230,Normal,HumanTower,30,5,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,2830000,0,0,1,0,2000,0,人塔波次 | 层:5 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:5 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10240,Normal,HumanTower,40,5,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,20000,12850000,0,1,0,0,600,人塔波次 | 层:5 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:5 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10250,Normal,HumanTower,50,5,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,55780000,0,0,1,0,0,0,人塔波次 | 层:5 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:5 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10260,Normal,HumanTower,10,6,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,220000,0,0,1,0,1000,0,人塔波次 | 层:6 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:6 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10270,Normal,HumanTower,20,6,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,630000,0,0,1,0,0,300,人塔波次 | 层:6 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:6 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10280,Normal,HumanTower,30,6,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,3380000,0,0,1,0,2000,0,人塔波次 | 层:6 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:6 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10290,Normal,HumanTower,40,6,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,30000,15370000,0,1,0,0,600,人塔波次 | 层:6 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:6 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10300,Normal,HumanTower,50,6,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,66690000,0,0,1,0,0,0,人塔波次 | 层:6 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:6 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10310,Normal,HumanTower,10,7,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,270000,0,0,1,0,1000,0,人塔波次 | 层:7 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:7 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10320,Normal,HumanTower,20,7,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,770000,0,0,1,0,0,300,人塔波次 | 层:7 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:7 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10330,Normal,HumanTower,30,7,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,4130000,0,0,1,0,2000,0,人塔波次 | 层:7 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:7 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10340,Normal,HumanTower,40,7,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,30000,18780000,0,1,0,0,600,人塔波次 | 层:7 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:7 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10350,Normal,HumanTower,50,7,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,81480000,0,0,1,0,0,0,人塔波次 | 层:7 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:7 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10360,Normal,HumanTower,10,8,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,340000,0,0,1,0,1000,0,人塔波次 | 层:8 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:8 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10370,Normal,HumanTower,20,8,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,960000,0,0,1,0,0,300,人塔波次 | 层:8 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:8 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10380,Normal,HumanTower,30,8,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,5190000,0,0,1,0,2000,0,人塔波次 | 层:8 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:8 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10390,Normal,HumanTower,40,8,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,40000,23600000,0,1,0,0,600,人塔波次 | 层:8 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:8 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10400,Normal,HumanTower,50,8,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,117020000,0,0,1,0,0,0,人塔波次 | 层:8 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:8 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10410,Normal,HumanTower,10,9,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,410000,0,0,1,0,1000,0,人塔波次 | 层:9 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:9 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10420,Normal,HumanTower,20,9,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,1170000,0,0,1,0,0,300,人塔波次 | 层:9 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:9 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10430,Normal,HumanTower,30,9,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,6280000,0,0,1,0,2000,0,人塔波次 | 层:9 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:9 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10440,Normal,HumanTower,40,9,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,50000,28530000,0,1,0,0,600,人塔波次 | 层:9 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:9 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10450,Normal,HumanTower,50,9,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,141460000,0,0,1,0,0,0,人塔波次 | 层:9 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:9 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10460,Normal,HumanTower,10,10,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,510000,0,0,1,0,1000,0,人塔波次 | 层:10 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:10 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10470,Normal,HumanTower,20,10,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,1440000,0,0,1,0,0,300,人塔波次 | 层:10 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:10 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10480,Normal,HumanTower,30,10,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,7730000,0,0,1,0,2000,0,人塔波次 | 层:10 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:10 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10490,Normal,HumanTower,40,10,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,60000,35170000,0,1,0,0,600,人塔波次 | 层:10 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:10 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10500,Normal,HumanTower,50,10,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,218020000,0,0,1,0,0,0,人塔波次 | 层:10 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:10 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10510,Normal,HumanTower,10,11,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,220000,460000,0,1,0,1000,0,人塔波次 | 层:11 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:11 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10520,Normal,HumanTower,20,11,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,730000,1540000,0,1,0,0,300,人塔波次 | 层:11 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:11 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10530,Normal,HumanTower,30,11,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,3280000,6880000,0,1,0,2000,0,人塔波次 | 层:11 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:11 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10540,Normal,HumanTower,40,11,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,20000,32290000,0,1,0,0,600,人塔波次 | 层:11 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:11 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10550,Normal,HumanTower,50,11,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,92380000,194000000,0,1,0,0,0,人塔波次 | 层:11 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:11 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10560,Normal,HumanTower,10,12,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,240000,520000,0,1,0,1000,0,人塔波次 | 层:12 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:12 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10570,Normal,HumanTower,20,12,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,810000,1780000,0,1,0,0,300,人塔波次 | 层:12 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:12 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10580,Normal,HumanTower,30,12,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,3620000,7970000,0,1,0,2000,0,人塔波次 | 层:12 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:12 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10590,Normal,HumanTower,40,12,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,30000,35690000,0,1,0,0,600,人塔波次 | 层:12 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:12 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10600,Normal,HumanTower,50,12,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,102110000,224650000,0,1,0,0,0,人塔波次 | 层:12 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:12 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10610,Normal,HumanTower,10,13,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,280000,650000,0,1,0,1000,0,人塔波次 | 层:13 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:13 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10620,Normal,HumanTower,20,13,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,960000,2210000,0,1,0,0,300,人塔波次 | 层:13 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:13 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10630,Normal,HumanTower,30,13,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,4310000,9910000,0,1,0,2000,0,人塔波次 | 层:13 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:13 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10640,Normal,HumanTower,40,13,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,30000,42400000,0,1,0,0,600,人塔波次 | 层:13 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:13 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10650,Normal,HumanTower,50,13,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,145560000,334780000,0,1,0,0,0,人塔波次 | 层:13 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:13 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10660,Normal,HumanTower,10,14,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,370000,880000,0,1,0,1000,0,人塔波次 | 层:14 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:14 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10670,Normal,HumanTower,20,14,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,1240000,2970000,0,1,0,0,300,人塔波次 | 层:14 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:14 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10680,Normal,HumanTower,30,14,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,5540000,13310000,0,1,0,2000,0,人塔波次 | 层:14 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:14 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10690,Normal,HumanTower,40,14,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,40000,54640000,0,1,0,0,600,人塔波次 | 层:14 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:14 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10700,Normal,HumanTower,50,14,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,187600000,450230000,0,1,0,0,0,人塔波次 | 层:14 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:14 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10710,Normal,HumanTower,10,15,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,410000,1010000,0,1,0,1000,0,人塔波次 | 层:15 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:15 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10720,Normal,HumanTower,20,15,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,1370000,3430000,0,1,0,0,300,人塔波次 | 层:15 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:15 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10730,Normal,HumanTower,30,15,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,6150000,15370000,0,1,0,2000,0,人塔波次 | 层:15 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:15 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10740,Normal,HumanTower,40,15,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,50000,60550000,0,1,0,0,600,人塔波次 | 层:15 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:15 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10750,Normal,HumanTower,50,15,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,207860000,519660000,0,1,0,0,0,人塔波次 | 层:15 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:15 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10760,Normal,HumanTower,10,16,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,450000,1170000,0,1,0,1000,0,人塔波次 | 层:16 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:16 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10770,Normal,HumanTower,20,16,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,1520000,3950000,0,1,0,0,300,人塔波次 | 层:16 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:16 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10780,Normal,HumanTower,30,16,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,6820000,17710000,0,1,0,2000,0,人塔波次 | 层:16 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:16 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10790,Normal,HumanTower,40,16,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,50000,67100000,0,1,0,0,600,人塔波次 | 层:16 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:16 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10800,Normal,HumanTower,50,16,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,230380000,598990000,0,1,0,0,0,人塔波次 | 层:16 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:16 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10810,Normal,HumanTower,10,17,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,480000,1300000,0,1,0,1000,0,人塔波次 | 层:17 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:17 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10820,Normal,HumanTower,20,17,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,1630000,4390000,0,1,0,0,300,人塔波次 | 层:17 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:17 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10830,Normal,HumanTower,30,17,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,7290000,19670000,0,1,0,2000,0,人塔波次 | 层:17 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:17 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10840,Normal,HumanTower,40,17,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,50000,71780000,0,1,0,0,600,人塔波次 | 层:17 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:17 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10850,Normal,HumanTower,50,17,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,246430000,665370000,0,1,0,0,0,人塔波次 | 层:17 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:17 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10860,Normal,HumanTower,10,18,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,520000,1450000,0,1,0,1000,0,人塔波次 | 层:18 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:18 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10870,Normal,HumanTower,20,18,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,1750000,4900000,0,1,0,0,300,人塔波次 | 层:18 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:18 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10880,Normal,HumanTower,30,18,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,7850000,21990000,0,1,0,2000,0,人塔波次 | 层:18 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:18 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10890,Normal,HumanTower,40,18,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,60000,77360000,0,1,0,0,600,人塔波次 | 层:18 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:18 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10900,Normal,HumanTower,50,18,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,265600000,743690000,0,1,0,0,0,人塔波次 | 层:18 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:18 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10910,Normal,HumanTower,10,19,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,590000,1700000,0,1,0,1000,0,人塔波次 | 层:19 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:19 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10920,Normal,HumanTower,20,19,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,1980000,5740000,0,1,0,0,300,人塔波次 | 层:19 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:19 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10930,Normal,HumanTower,30,19,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,8880000,25750000,0,1,0,2000,0,人塔波次 | 层:19 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:19 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10940,Normal,HumanTower,40,19,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,70000,87450000,0,1,0,0,600,人塔波次 | 层:19 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:19 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
10950,Normal,HumanTower,50,19,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,300250000,870720000,0,1,0,0,0,人塔波次 | 层:19 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:19 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10960,Normal,HumanTower,10,20,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,660000,1970000,0,1,0,1000,0,人塔波次 | 层:20 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:20 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10970,Normal,HumanTower,20,20,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,2220000,6660000,0,1,0,0,300,人塔波次 | 层:20 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:20 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
10980,Normal,HumanTower,30,20,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,9960000,29880000,0,1,0,2000,0,人塔波次 | 层:20 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:20 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
10990,Normal,HumanTower,40,20,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,80000,98100000,0,1,0,0,600,人塔波次 | 层:20 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:20 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
11000,Normal,HumanTower,50,20,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,336820000,1010450000,0,1,0,0,0,人塔波次 | 层:20 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:20 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
11010,Normal,HumanTower,10,21,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,630000,1960000,0,1.25,0,1000,0,人塔波次 | 层:21 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:21 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
11020,Normal,HumanTower,20,21,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,2140000,6650000,0,1.25,0,0,300,人塔波次 | 层:21 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:21 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
11030,Normal,HumanTower,30,21,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,9620000,29820000,0,1.25,0,2000,0,人塔波次 | 层:21 | 波次:30 | Boss:1 | 时长:60s,人塔波次 | 层:21 | 波次:30 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
11040,Normal,HumanTower,40,21,LineBoss,关卡Boss,Ground,地面,Boss_Saint,,,,70000,94740000,0,1.25,0,0,600,人塔波次 | 层:21 | 波次:40 | Boss:1 | 时长:60s,人塔波次 | 层:21 | 波次:40 | Boss:1 | 时长:60s,1,0,0,,,,,,
11050,Normal,HumanTower,50,21,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight,,,,325270000,1008330000,0,1.25,0,0,0,人塔波次 | 层:21 | 波次:50 | Boss:1 | 时长:60s,人塔波次 | 层:21 | 波次:50 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
11060,Normal,HumanTower,10,22,LineBoss,关卡Boss,Ground,地面,Boss_Warrior,,,,710000,2270000,0,1.25,0,1000,0,人塔波次 | 层:22 | 波次:10 | Boss:1 | 时长:60s,人塔波次 | 层:22 | 波次:10 | Boss:1 | 时长:60s,1,10|10,2,10,10,,,,
11070,Normal,HumanTower,20,22,LineBoss,关卡Boss,Ground,地面,Boss_Thief,,,,2400000,7670000,0,1.25,0,0,300,人塔波次 | 层:22 | 波次:20 | Boss:1 | 时长:60s,人塔波次 | 层:22 | 波次:20 | Boss:1 | 时长:60s,1,0,0,,,,,,
