enemy_id,模式,内容,等级,目标层,类型,类型中文,移动类型,移动类型中文,怪物标识,图标标识,HP,护盾,防御,移速,缩放值,掉落金币,掉落魔力石,首次定位,定位样本,定位数量,自定义参数_原始,自定义参数数量
60101,Normal,BeachBreakout,1,1,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,26,0,0,1,0,0,0,海滩波次 | 层:1 | 波次:1 | 小怪:30 | 时长:10.9s,海滩波次 | 层:1 | 波次:1 | 小怪:30 | 时长:10.9s,1,0,0
62101,Normal,BeachBreakout,1,21,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,1112,741,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:1 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:1 | 小怪:30 | 时长:10.9s,1,0,0
62102,Normal,BeachBreakout,2,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,1659,1106,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:2 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:2 | 小怪:30 | 时长:10.9s,1,0,0
62103,Normal,BeachBreakout,3,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,2497,1664,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:3 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:3 | 小怪:30 | 时长:10.9s,1,0,0
62104,Normal,BeachBreakout,4,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,3739,2493,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:4 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:4 | 小怪:30 | 时长:10.9s,1,0,0
62105,Normal,BeachBreakout,5,21,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,5609,3739,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:5 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:5 | 小怪:30 | 时长:10.9s,1,0,0
62106,Normal,BeachBreakout,6,21,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,8413,5609,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:6 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:6 | 小怪:30 | 时长:10.9s,1,0,0
62107,Normal,BeachBreakout,7,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,12620,8413,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:7 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:7 | 小怪:30 | 时长:10.9s,1,0,0
62108,Normal,BeachBreakout,8,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,18930,12620,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:8 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:8 | 小怪:30 | 时长:10.9s,1,0,0
62109,Normal,BeachBreakout,9,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,28397,18932,50,1.2,0,0,0,海滩波次 | 层:21 | 波次:9 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:9 | 小怪:30 | 时长:10.9s,1,0,0
62111,Normal,BeachBreakout,11,21,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,31242,20828,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:11 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:11 | 小怪:30 | 时长:10.9s,1,0,0
62112,Normal,BeachBreakout,12,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,40613,27075,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:12 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:12 | 小怪:30 | 时长:10.9s,1,0,0
62113,Normal,BeachBreakout,13,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,52793,35196,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:13 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:13 | 小怪:30 | 时长:10.9s,1,0,0
62114,Normal,BeachBreakout,14,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,68634,45756,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:14 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:14 | 小怪:30 | 时长:10.9s,1,0,0
62115,Normal,BeachBreakout,15,21,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,89222,59481,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:15 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:15 | 小怪:30 | 时长:10.9s,1,0,0
62116,Normal,BeachBreakout,16,21,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,115989,77326,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:16 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:16 | 小怪:30 | 时长:10.9s,1,0,0
62117,Normal,BeachBreakout,17,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,150782,100521,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:17 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:17 | 小怪:30 | 时长:10.9s,1,0,0
62118,Normal,BeachBreakout,18,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,196017,130678,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:18 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:18 | 小怪:30 | 时长:10.9s,1,0,0
62119,Normal,BeachBreakout,19,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,254824,169883,62.5,1.3,0,0,0,海滩波次 | 层:21 | 波次:19 | 小怪:30 | 时长:10.9s,海滩波次 | 层:21 | 波次:19 | 小怪:30 | 时长:10.9s,1,0,0
62121,Normal,BeachBreakout,21,21,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,280303,186869,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:21 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:21 | 小怪:35 | 时长:12.9s,1,0,0
62122,Normal,BeachBreakout,22,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,364401,242934,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:22 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:22 | 小怪:35 | 时长:12.9s,1,0,0
62123,Normal,BeachBreakout,23,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,455498,303666,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:23 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:23 | 小怪:35 | 时长:12.9s,1,0,0
62124,Normal,BeachBreakout,24,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,569373,379582,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:24 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:24 | 小怪:35 | 时长:12.9s,1,0,0
62125,Normal,BeachBreakout,25,21,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,711719,474479,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:25 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:25 | 小怪:35 | 时长:12.9s,1,0,0
62126,Normal,BeachBreakout,26,21,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,889645,593096,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:26 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:26 | 小怪:35 | 时长:12.9s,1,0,0
62127,Normal,BeachBreakout,27,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,1112059,741372,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:27 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:27 | 小怪:35 | 时长:12.9s,1,0,0
62128,Normal,BeachBreakout,28,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,1390070,926714,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:28 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:28 | 小怪:35 | 时长:12.9s,1,0,0
62129,Normal,BeachBreakout,29,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,1737588,1158392,75,1.4,0,0,0,海滩波次 | 层:21 | 波次:29 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:29 | 小怪:35 | 时长:12.9s,1,0,0
62131,Normal,BeachBreakout,31,21,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,1911347,1274231,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:31 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:31 | 小怪:35 | 时长:12.9s,1,0,0
62132,Normal,BeachBreakout,32,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,2484750,1656500,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:32 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:32 | 小怪:35 | 时长:12.9s,1,0,0
62133,Normal,BeachBreakout,33,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,3105941,2070628,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:33 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:33 | 小怪:35 | 时长:12.9s,1,0,0
62134,Normal,BeachBreakout,34,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,3882424,2588283,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:34 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:34 | 小怪:35 | 时长:12.9s,1,0,0
62135,Normal,BeachBreakout,35,21,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,4853031,3235354,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:35 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:35 | 小怪:35 | 时长:12.9s,1,0,0
62136,Normal,BeachBreakout,36,21,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,6066288,4044192,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:36 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:36 | 小怪:35 | 时长:12.9s,1,0,0
62137,Normal,BeachBreakout,37,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,7582858,5055239,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:37 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:37 | 小怪:35 | 时长:12.9s,1,0,0
62138,Normal,BeachBreakout,38,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,9478576,6319050,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:38 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:38 | 小怪:35 | 时长:12.9s,1,0,0
62139,Normal,BeachBreakout,39,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,11848214,7898809,87.5,1.5,0,0,0,海滩波次 | 层:21 | 波次:39 | 小怪:35 | 时长:12.9s,海滩波次 | 层:21 | 波次:39 | 小怪:35 | 时长:12.9s,1,0,0
62141,Normal,BeachBreakout,41,21,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,14217858,9478572,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:41 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:41 | 小怪:40 | 时长:15.9s,1,0,0
62142,Normal,BeachBreakout,42,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,18483219,12322146,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:42 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:42 | 小怪:40 | 时长:15.9s,1,0,0
62143,Normal,BeachBreakout,43,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,24028185,16018790,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:43 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:43 | 小怪:40 | 时长:15.9s,1,0,0
62144,Normal,BeachBreakout,44,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,31236638,20824426,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:44 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:44 | 小怪:40 | 时长:15.9s,1,0,0
62145,Normal,BeachBreakout,45,21,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,40607627,27071751,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:45 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:45 | 小怪:40 | 时长:15.9s,1,0,0
62146,Normal,BeachBreakout,46,21,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,52789917,35193278,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:46 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:46 | 小怪:40 | 时长:15.9s,1,0,0
62147,Normal,BeachBreakout,47,21,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,68626889,45751259,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:47 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:47 | 小怪:40 | 时长:15.9s,1,0,0
62148,Normal,BeachBreakout,48,21,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,89214958,59476639,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:48 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:48 | 小怪:40 | 时长:15.9s,1,0,0
62149,Normal,BeachBreakout,49,21,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,115979439,77319626,100,1.6,0,0,0,海滩波次 | 层:21 | 波次:49 | 小怪:40 | 时长:15.9s,海滩波次 | 层:21 | 波次:49 | 小怪:40 | 时长:15.9s,1,0,0
62201,Normal,BeachBreakout,1,22,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,1157,771,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:1 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:1 | 小怪:30 | 时长:10.9s,1,0,0
62202,Normal,BeachBreakout,2,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,1739,1159,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:2 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:2 | 小怪:30 | 时长:10.9s,1,0,0
62203,Normal,BeachBreakout,3,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,2599,1733,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:3 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:3 | 小怪:30 | 时长:10.9s,1,0,0
62204,Normal,BeachBreakout,4,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,3905,2603,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:4 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:4 | 小怪:30 | 时长:10.9s,1,0,0
62205,Normal,BeachBreakout,5,22,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,5860,3906,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:5 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:5 | 小怪:30 | 时长:10.9s,1,0,0
62206,Normal,BeachBreakout,6,22,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,8784,5856,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:6 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:6 | 小怪:30 | 时长:10.9s,1,0,0
62207,Normal,BeachBreakout,7,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,13178,8786,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:7 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:7 | 小怪:30 | 时长:10.9s,1,0,0
62208,Normal,BeachBreakout,8,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,19768,13178,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:8 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:8 | 小怪:30 | 时长:10.9s,1,0,0
62209,Normal,BeachBreakout,9,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,29651,19768,50,1.2,0,0,0,海滩波次 | 层:22 | 波次:9 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:9 | 小怪:30 | 时长:10.9s,1,0,0
62211,Normal,BeachBreakout,11,22,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,32610,21740,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:11 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:11 | 小怪:30 | 时长:10.9s,1,0,0
62212,Normal,BeachBreakout,12,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,42397,28264,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:12 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:12 | 小怪:30 | 时长:10.9s,1,0,0
62213,Normal,BeachBreakout,13,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,55113,36742,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:13 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:13 | 小怪:30 | 时长:10.9s,1,0,0
62214,Normal,BeachBreakout,14,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,71649,47766,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:14 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:14 | 小怪:30 | 时长:10.9s,1,0,0
62215,Normal,BeachBreakout,15,22,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,93144,62096,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:15 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:15 | 小怪:30 | 时长:10.9s,1,0,0
62216,Normal,BeachBreakout,16,22,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,121085,80723,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:16 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:16 | 小怪:30 | 时长:10.9s,1,0,0
62217,Normal,BeachBreakout,17,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,157417,104945,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:17 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:17 | 小怪:30 | 时长:10.9s,1,0,0
62218,Normal,BeachBreakout,18,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,204636,136424,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:18 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:18 | 小怪:30 | 时长:10.9s,1,0,0
62219,Normal,BeachBreakout,19,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,266030,177354,62.5,1.3,0,0,0,海滩波次 | 层:22 | 波次:19 | 小怪:30 | 时长:10.9s,海滩波次 | 层:22 | 波次:19 | 小怪:30 | 时长:10.9s,1,0,0
62221,Normal,BeachBreakout,21,22,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,292632,195088,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:21 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:21 | 小怪:35 | 时长:12.9s,1,0,0
62222,Normal,BeachBreakout,22,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,380424,253616,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:22 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:22 | 小怪:35 | 时长:12.9s,1,0,0
62223,Normal,BeachBreakout,23,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,475534,317023,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:23 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:23 | 小怪:35 | 时长:12.9s,1,0,0
62224,Normal,BeachBreakout,24,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,594413,396275,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:24 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:24 | 小怪:35 | 时长:12.9s,1,0,0
62225,Normal,BeachBreakout,25,22,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,743018,495345,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:25 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:25 | 小怪:35 | 时长:12.9s,1,0,0
62226,Normal,BeachBreakout,26,22,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,928769,619180,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:26 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:26 | 小怪:35 | 时长:12.9s,1,0,0
62227,Normal,BeachBreakout,27,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,1160970,773980,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:27 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:27 | 小怪:35 | 时长:12.9s,1,0,0
62228,Normal,BeachBreakout,28,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,1451209,967472,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:28 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:28 | 小怪:35 | 时长:12.9s,1,0,0
62229,Normal,BeachBreakout,29,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,1814008,1209339,75,1.4,0,0,0,海滩波次 | 层:22 | 波次:29 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:29 | 小怪:35 | 时长:12.9s,1,0,0
62231,Normal,BeachBreakout,31,22,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,1995410,1330274,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:31 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:31 | 小怪:35 | 时长:12.9s,1,0,0
62232,Normal,BeachBreakout,32,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,2594036,1729357,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:32 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:32 | 小怪:35 | 时长:12.9s,1,0,0
62233,Normal,BeachBreakout,33,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,3242542,2161695,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:33 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:33 | 小怪:35 | 时长:12.9s,1,0,0
62234,Normal,BeachBreakout,34,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,4053179,2702119,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:34 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:34 | 小怪:35 | 时长:12.9s,1,0,0
62235,Normal,BeachBreakout,35,22,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,5066474,3377649,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:35 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:35 | 小怪:35 | 时长:12.9s,1,0,0
62236,Normal,BeachBreakout,36,22,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,6333088,4222058,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:36 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:36 | 小怪:35 | 时长:12.9s,1,0,0
62237,Normal,BeachBreakout,37,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,7916360,5277573,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:37 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:37 | 小怪:35 | 时长:12.9s,1,0,0
62238,Normal,BeachBreakout,38,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,9895457,6596971,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:38 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:38 | 小怪:35 | 时长:12.9s,1,0,0
62239,Normal,BeachBreakout,39,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,12369319,8246213,87.5,1.5,0,0,0,海滩波次 | 层:22 | 波次:39 | 小怪:35 | 时长:12.9s,海滩波次 | 层:22 | 波次:39 | 小怪:35 | 时长:12.9s,1,0,0
62241,Normal,BeachBreakout,41,22,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,14843182,9895455,100,1.6,0,0,0,海滩波次 | 层:22 | 波次:41 | 小怪:40 | 时长:15.9s,海滩波次 | 层:22 | 波次:41 | 小怪:40 | 时长:15.9s,1,0,0
62242,Normal,BeachBreakout,42,22,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,19296136,12864091,100,1.6,0,0,0,海滩波次 | 层:22 | 波次:42 | 小怪:40 | 时长:15.9s,海滩波次 | 层:22 | 波次:42 | 小怪:40 | 时长:15.9s,1,0,0
62243,Normal,BeachBreakout,43,22,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,25084976,16723317,100,1.6,0,0,0,海滩波次 | 层:22 | 波次:43 | 小怪:40 | 时长:15.9s,海滩波次 | 层:22 | 波次:43 | 小怪:40 | 时长:15.9s,1,0,0
62244,Normal,BeachBreakout,44,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,32610470,21740313,100,1.6,0,0,0,海滩波次 | 层:22 | 波次:44 | 小怪:40 | 时长:15.9s,海滩波次 | 层:22 | 波次:44 | 小怪:40 | 时长:15.9s,1,0,0
62245,Normal,BeachBreakout,45,22,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,42393608,28262405,100,1.6,0,0,0,海滩波次 | 层:22 | 波次:45 | 小怪:40 | 时长:15.9s,海滩波次 | 层:22 | 波次:45 | 小怪:40 | 时长:15.9s,1,0,0
62246,Normal,BeachBreakout,46,22,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,55111693,36741128,100,1.6,0,0,0,海滩波次 | 层:22 | 波次:46 | 小怪:40 | 时长:15.9s,海滩波次 | 层:22 | 波次:46 | 小怪:40 | 时长:15.9s,1,0,0
62247,Normal,BeachBreakout,47,22,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,71645204,47763469,100,1.6,0,0,0,海滩波次 | 层:22 | 波次:47 | 小怪:40 | 时长:15.9s,海滩波次 | 层:22 | 波次:47 | 小怪:40 | 时长:15.9s,1,0,0
